Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Red Granite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Marble Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Shale Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Chert Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Lead Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Lead Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Lead Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Marble Lead Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Lead Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Lead Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Lead Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Lead Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Lead Ore
appliedenergistics2:facade:0, Cable Facade - Shale Lead Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Lead Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Lead Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Lead Ore
appliedenergistics2:facade:0, Cable Facade - Chert Lead Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Copper Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Copper Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Copper Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Marble Copper Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Copper Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Copper Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Copper Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Copper Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Copper Ore
appliedenergistics2:facade:0, Cable Facade - Shale Copper Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Copper Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Copper Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Copper Ore
appliedenergistics2:facade:0, Cable Facade - Chert Copper Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Gold Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Gold Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Gold Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Marble Gold Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Gold Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Gold Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Gold Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Gold Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Gold Ore
appliedenergistics2:facade:0, Cable Facade - Shale Gold Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Gold Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Gold Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Gold Ore
appliedenergistics2:facade:0, Cable Facade - Chert Gold Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Marble Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Shale Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Chert Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Marble Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Shale Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Chert Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Marble Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Shale Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Chert Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Marble Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Shale Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Chert Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Marble Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Shale Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Chert Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Iron Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Iron Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Iron Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Iron Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Iron Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Iron Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Iron Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Iron Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Iron Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Iron Ore
appliedenergistics2:facade:0, Cable Facade - Marble Iron Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Iron Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Iron Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Iron Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Iron Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Iron Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Iron Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Iron Ore
appliedenergistics2:facade:0, Cable Facade - Shale Iron Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Iron Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Iron Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Iron Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Iron Ore
appliedenergistics2:facade:0, Cable Facade - Chert Iron Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Black Granite Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Rhyolite Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Andesite Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Gabbro Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Basalt Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Komatiite Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Dacite Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Gneiss Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Eclogite Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Marble Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Quartzite Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Blue Schist Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Green Schist Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Soapstone Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Migmatite Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Limestone Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Chalk Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Shale Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Siltstone Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Lignite Block Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Dolomite Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Greywacke Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Chert Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Red Granite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Silver Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Silver Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Silver Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Marble Silver Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Silver Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Silver Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Silver Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Silver Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Silver Ore
appliedenergistics2:facade:0, Cable Facade - Shale Silver Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Silver Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Silver Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Silver Ore
appliedenergistics2:facade:0, Cable Facade - Chert Silver Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Marble Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Shale Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Chert Lapis Lazuli Ore
appliedenergistics2:crystal_seed:0, Certus Quartz Seed
appliedenergistics2:crystal_seed:600, Nether Quartz Seed
appliedenergistics2:crystal_seed:1200, Fluix Seed
appliedenergistics2:crystal_seed:0, Certus Quartz Seed
appliedenergistics2:crystal_seed:600, Nether Quartz Seed
appliedenergistics2:crystal_seed:1200, Fluix Seed
appliedenergistics2:crystal_seed:0, Certus Quartz Seed
appliedenergistics2:crystal_seed:600, Nether Quartz Seed
appliedenergistics2:crystal_seed:1200, Fluix Seed
appliedenergistics2:encoded_pattern, Encoded Pattern
appliedenergistics2:paint_ball:0, Paint Ball - White
appliedenergistics2:paint_ball:1, Paint Ball - Orange
appliedenergistics2:paint_ball:2, Paint Ball - Magenta
appliedenergistics2:paint_ball:3, Paint Ball - Light Blue
appliedenergistics2:paint_ball:4, Paint Ball - Yellow
appliedenergistics2:paint_ball:5, Paint Ball - Lime
appliedenergistics2:paint_ball:6, Paint Ball - Pink
appliedenergistics2:paint_ball:7, Paint Ball - Gray
appliedenergistics2:paint_ball:8, Paint Ball - Light Gray
appliedenergistics2:paint_ball:9, Paint Ball - Cyan
appliedenergistics2:paint_ball:10, Paint Ball - Purple
appliedenergistics2:paint_ball:11, Paint Ball - Blue
appliedenergistics2:paint_ball:12, Paint Ball - Brown
appliedenergistics2:paint_ball:13, Paint Ball - Green
appliedenergistics2:paint_ball:14, Paint Ball - Red
appliedenergistics2:paint_ball:15, Paint Ball - Black
appliedenergistics2:paint_ball:20, Paint Ball - Lumen White
appliedenergistics2:paint_ball:21, Paint Ball - Lumen Orange
appliedenergistics2:paint_ball:22, Paint Ball - Lumen Magenta
appliedenergistics2:paint_ball:23, Paint Ball - Lumen Light Blue
appliedenergistics2:paint_ball:24, Paint Ball - Lumen Yellow
appliedenergistics2:paint_ball:25, Paint Ball - Lumen Lime
appliedenergistics2:paint_ball:26, Paint Ball - Lumen Pink
appliedenergistics2:paint_ball:27, Paint Ball - Lumen Gray
appliedenergistics2:paint_ball:28, Paint Ball - Lumen Light Gray
appliedenergistics2:paint_ball:29, Paint Ball - Lumen Cyan
appliedenergistics2:paint_ball:30, Paint Ball - Lumen Purple
appliedenergistics2:paint_ball:31, Paint Ball - Lumen Blue
appliedenergistics2:paint_ball:32, Paint Ball - Lumen Brown
appliedenergistics2:paint_ball:33, Paint Ball - Lumen Green
appliedenergistics2:paint_ball:34, Paint Ball - Lumen Red
appliedenergistics2:paint_ball:35, Paint Ball - Lumen Black
appliedenergistics2:dummy_fluid_item, item.appliedenergistics2.dummy_fluid_item.name
appliedenergistics2:material:28, Advanced Card
appliedenergistics2:material:44, Annihilation Core
appliedenergistics2:material:25, Basic Card
appliedenergistics2:material:52, Blank Pattern
appliedenergistics2:material:23, Calculation Processor
appliedenergistics2:material:13, Inscriber Calculation Press
appliedenergistics2:material:16, Printed Calculation Circuit
appliedenergistics2:material:27, Capacity Card
appliedenergistics2:material:53, Crafting Card
appliedenergistics2:material:29, Fuzzy Card
appliedenergistics2:material:31, Inverter Card
appliedenergistics2:material:26, Redstone Card
appliedenergistics2:material:30, Acceleration Card
appliedenergistics2:material:34, 128³ Spatial Component
appliedenergistics2:material:37, 16k ME Storage Component
appliedenergistics2:material:33, 16³ Spatial Component
appliedenergistics2:material:35, 1k ME Storage Component
appliedenergistics2:material:32, 2³ Spatial Component
appliedenergistics2:material:36, 4k ME Storage Component
appliedenergistics2:material:38, 64k ME Storage Component
appliedenergistics2:material:0, Certus Quartz Crystal
appliedenergistics2:material:1, Charged Certus Quartz Crystal
appliedenergistics2:material:2, Certus Quartz Dust
appliedenergistics2:material:39, ME Storage Housing
appliedenergistics2:material:46, Ender Dust
appliedenergistics2:material:24, Engineering Processor
appliedenergistics2:material:14, Inscriber Engineering Press
appliedenergistics2:material:17, Printed Engineering Circuit
appliedenergistics2:material:4, Flour
appliedenergistics2:material:56, 16k ME Fluid Storage Component
appliedenergistics2:material:54, 1k ME Fluid Storage Component
appliedenergistics2:material:55, 4k ME Fluid Storage Component
appliedenergistics2:material:57, 64k ME Fluid Storage Component
appliedenergistics2:material:7, Fluix Crystal
appliedenergistics2:material:8, Fluix Dust
appliedenergistics2:material:9, Fluix Pearl
appliedenergistics2:material:43, Formation Core
appliedenergistics2:material:51, Gold Dust
appliedenergistics2:material:49, Iron Dust
appliedenergistics2:material:22, Logic Processor
appliedenergistics2:material:15, Inscriber Logic Press
appliedenergistics2:material:18, Printed Logic Circuit
appliedenergistics2:material:6, Matter Ball
appliedenergistics2:material:21, Inscriber Name Press
appliedenergistics2:material:3, Nether Quartz Dust
appliedenergistics2:material:10, Pure Certus Quartz Crystal
appliedenergistics2:material:12, Pure Fluix Crystal
appliedenergistics2:material:11, Pure Nether Quartz Crystal
appliedenergistics2:material:48, Quantum Entangled Singularity
appliedenergistics2:material:5, Silicon
appliedenergistics2:material:19, Inscriber Silicon Press
appliedenergistics2:material:20, Printed Silicon
appliedenergistics2:material:47, Singularity
appliedenergistics2:material:45, Sky Stone Dust
appliedenergistics2:material:41, Wireless Receiver
appliedenergistics2:material:42, Wireless Booster
appliedenergistics2:material:40, Wooden Gear
appliedenergistics2:part:300, ME Annihilation Plane
appliedenergistics2:part:120, Cable Anchor
appliedenergistics2:part:20, ME Covered Cable - White
appliedenergistics2:part:21, ME Covered Cable - Orange
appliedenergistics2:part:22, ME Covered Cable - Magenta
appliedenergistics2:part:23, ME Covered Cable - Light Blue
appliedenergistics2:part:24, ME Covered Cable - Yellow
appliedenergistics2:part:25, ME Covered Cable - Lime
appliedenergistics2:part:26, ME Covered Cable - Pink
appliedenergistics2:part:27, ME Covered Cable - Gray
appliedenergistics2:part:28, ME Covered Cable - Light Gray
appliedenergistics2:part:29, ME Covered Cable - Cyan
appliedenergistics2:part:30, ME Covered Cable - Purple
appliedenergistics2:part:31, ME Covered Cable - Blue
appliedenergistics2:part:32, ME Covered Cable - Brown
appliedenergistics2:part:33, ME Covered Cable - Green
appliedenergistics2:part:34, ME Covered Cable - Red
appliedenergistics2:part:35, ME Covered Cable - Black
appliedenergistics2:part:36, ME Covered Cable - Fluix
appliedenergistics2:part:500, ME Dense Covered Cable - White
appliedenergistics2:part:501, ME Dense Covered Cable - Orange
appliedenergistics2:part:502, ME Dense Covered Cable - Magenta
appliedenergistics2:part:503, ME Dense Covered Cable - Light Blue
appliedenergistics2:part:504, ME Dense Covered Cable - Yellow
appliedenergistics2:part:505, ME Dense Covered Cable - Lime
appliedenergistics2:part:506, ME Dense Covered Cable - Pink
appliedenergistics2:part:507, ME Dense Covered Cable - Gray
appliedenergistics2:part:508, ME Dense Covered Cable - Light Gray
appliedenergistics2:part:509, ME Dense Covered Cable - Cyan
